"","Gene_Name","Gene_ID"
"123","ENSCHAG00000005105","ENSCHAG00000005105"
"124","ENSCHAG00000005139","ENSCHAG00000005139"
"125","ENSCHAG00000005355","ENSCHAG00000005355"
"126","ENSCHAG00000005360","ENSCHAG00000005360"
"127","ENSCHAG00000005603","ENSCHAG00000005603"
"132","ENSCHAG00000005805","ENSCHAG00000005805"
"134","ENSCHAG00000005909","ENSCHAG00000005909"
"135","ENSCHAG00000005912","ENSCHAG00000005912"
"136","ENSCHAG00000005944","ENSCHAG00000005944"
"137","ENSCHAG00000005985","ENSCHAG00000005985"
"139","ENSCHAG00000006002","ENSCHAG00000006002"
"140","ENSCHAG00000006212","ENSCHAG00000006212"
"143","ENSCHAG00000006273","ENSCHAG00000006273"
"145","ENSCHAG00000006287","ENSCHAG00000006287"
"147","ENSCHAG00000006428","ENSCHAG00000006428"
"148","ENSCHAG00000006467","ENSCHAG00000006467"
"154","ENSCHAG00000006541","ENSCHAG00000006541"
"155","ENSCHAG00000006819","ENSCHAG00000006819"
"156","ENSCHAG00000007056","ENSCHAG00000007056"
"157","ENSCHAG00000007454","ENSCHAG00000007454"
"158","ENSCHAG00000007477","ENSCHAG00000007477"
"165","ENSCHAG00000007840","ENSCHAG00000007840"
"166","ENSCHAG00000007865","ENSCHAG00000007865"
"168","ENSCHAG00000007898","ENSCHAG00000007898"
"169","ENSCHAG00000007919","ENSCHAG00000007919"
"170","ENSCHAG00000007950","ENSCHAG00000007950"
"171","ENSCHAG00000007985","ENSCHAG00000007985"
"172","ENSCHAG00000007996","ENSCHAG00000007996"
"173","ENSCHAG00000008025","ENSCHAG00000008025"
"174","ENSCHAG00000008502","ENSCHAG00000008502"
"177","ENSCHAG00000008765","ENSCHAG00000008765"
"178","ENSCHAG00000008921","ENSCHAG00000008921"
"180","ENSCHAG00000008939","ENSCHAG00000008939"
"181","ENSCHAG00000009072","ENSCHAG00000009072"
"182","ENSCHAG00000009156","ENSCHAG00000009156"
"183","ENSCHAG00000009343","ENSCHAG00000009343"
"186","ENSCHAG00000009539","ENSCHAG00000009539"
"187","ENSCHAG00000009616","ENSCHAG00000009616"
"188","ENSCHAG00000009974","ENSCHAG00000009974"
"189","ENSCHAG00000009996","ENSCHAG00000009996"
"190","ENSCHAG00000010000","ENSCHAG00000010000"
"192","ENSCHAG00000010441","ENSCHAG00000010441"
"198","ENSCHAG00000010806","ENSCHAG00000010806"
"199","ENSCHAG00000010810","ENSCHAG00000010810"
"200","ENSCHAG00000010886","ENSCHAG00000010886"
"203","ENSCHAG00000010910","ENSCHAG00000010910"
"206","ENSCHAG00000010958","ENSCHAG00000010958"
"207","ENSCHAG00000010966","ENSCHAG00000010966"
"208","ENSCHAG00000010968","ENSCHAG00000010968"
"209","ENSCHAG00000010970","ENSCHAG00000010970"
"211","ENSCHAG00000011028","ENSCHAG00000011028"
"212","ENSCHAG00000011032","ENSCHAG00000011032"
"213","ENSCHAG00000011043","ENSCHAG00000011043"
"223","ENSCHAG00000011054","ENSCHAG00000011054"
"224","ENSCHAG00000012157","ENSCHAG00000012157"
"225","ENSCHAG00000012211","ENSCHAG00000012211"
"229","ENSCHAG00000012951","ENSCHAG00000012951"
"230","ENSCHAG00000012961","ENSCHAG00000012961"
"231","ENSCHAG00000012971","ENSCHAG00000012971"
"232","ENSCHAG00000013498","ENSCHAG00000013498"
"234","ENSCHAG00000013676","ENSCHAG00000013676"
"235","ENSCHAG00000013702","ENSCHAG00000013702"
"236","ENSCHAG00000013711","ENSCHAG00000013711"
"237","ENSCHAG00000013716","ENSCHAG00000013716"
"238","ENSCHAG00000013759","ENSCHAG00000013759"
"239","ENSCHAG00000014068","ENSCHAG00000014068"
"240","ENSCHAG00000014070","ENSCHAG00000014070"
"241","ENSCHAG00000014076","ENSCHAG00000014076"
"243","ENSCHAG00000014509","ENSCHAG00000014509"
"244","ENSCHAG00000015625","ENSCHAG00000015625"
"245","ENSCHAG00000015716","ENSCHAG00000015716"
"246","ENSCHAG00000016080","ENSCHAG00000016080"
"247","ENSCHAG00000016309","ENSCHAG00000016309"
"248","ENSCHAG00000016311","ENSCHAG00000016311"
"251","ENSCHAG00000016313","ENSCHAG00000016313"
"252","ENSCHAG00000016336","ENSCHAG00000016336"
"254","ENSCHAG00000017316","ENSCHAG00000017316"
"258","ENSCHAG00000017850","ENSCHAG00000017850"
"259","ENSCHAG00000017889","ENSCHAG00000017889"
"260","ENSCHAG00000017891","ENSCHAG00000017891"
"261","ENSCHAG00000017894","ENSCHAG00000017894"
"262","ENSCHAG00000017926","ENSCHAG00000017926"
"264","ENSCHAG00000018162","ENSCHAG00000018162"
"265","ENSCHAG00000018164","ENSCHAG00000018164"
"266","ENSCHAG00000018166","ENSCHAG00000018166"
"267","ENSCHAG00000018167","ENSCHAG00000018167"
"270","ENSCHAG00000018199","ENSCHAG00000018199"
"271","ENSCHAG00000018288","ENSCHAG00000018288"
"281","ENSCHAG00000018377","ENSCHAG00000018377"
"282","ENSCHAG00000018392","ENSCHAG00000018392"
"283","ENSCHAG00000018427","ENSCHAG00000018427"
"284","ENSCHAG00000018441","ENSCHAG00000018441"
"285","ENSCHAG00000018457","ENSCHAG00000018457"
"286","ENSCHAG00000018458","ENSCHAG00000018458"
"287","ENSCHAG00000018897","ENSCHAG00000018897"
"289","ENSCHAG00000018965","ENSCHAG00000018965"
"290","ENSCHAG00000018979","ENSCHAG00000018979"
"292","ENSCHAG00000019145","ENSCHAG00000019145"
"293","ENSCHAG00000019147","ENSCHAG00000019147"
"294","ENSCHAG00000019153","ENSCHAG00000019153"
"295","ENSCHAG00000019190","ENSCHAG00000019190"
"296","ENSCHAG00000019225","ENSCHAG00000019225"
"297","ENSCHAG00000019245","ENSCHAG00000019245"
"298","ENSCHAG00000019260","ENSCHAG00000019260"
"299","ENSCHAG00000019286","ENSCHAG00000019286"
"304","ENSCHAG00000019296","ENSCHAG00000019296"
"305","ENSCHAG00000019307","ENSCHAG00000019307"
"306","ENSCHAG00000019311","ENSCHAG00000019311"
"311","ENSCHAG00000019825","ENSCHAG00000019825"
"312","ENSCHAG00000020724","ENSCHAG00000020724"
"313","ENSCHAG00000021134","ENSCHAG00000021134"
"314","ENSCHAG00000021195","ENSCHAG00000021195"
"315","ENSCHAG00000021787","ENSCHAG00000021787"
"316","ENSCHAG00000021808","ENSCHAG00000021808"
"317","ENSCHAG00000022053","ENSCHAG00000022053"
"318","ENSCHAG00000022061","ENSCHAG00000022061"
"320","ENSCHAG00000022709","ENSCHAG00000022709"
"321","ENSCHAG00000022815","ENSCHAG00000022815"
"323","ENSCHAG00000022830","ENSCHAG00000022830"
"324","ENSCHAG00000022991","ENSCHAG00000022991"
"325","ENSCHAG00000023380","ENSCHAG00000023380"
"329","ENSCHAG00000023511","ENSCHAG00000023511"
"330","ENSCHAG00000023524","ENSCHAG00000023524"
"332","ENSCHAG00000023569","ENSCHAG00000023569"
"335","ENSCHAG00000023992","ENSCHAG00000023992"
"336","ENSCHAG00000024000","ENSCHAG00000024000"
"337","ENSCHAG00000024016","ENSCHAG00000024016"
"341","ENSCHAG00000024026","ENSCHAG00000024026"
"342","ENSCHAG00000024034","ENSCHAG00000024034"
"343","ENSCHAG00000024038","ENSCHAG00000024038"
"344","ENSCHAG00000024075","ENSCHAG00000024075"
"348","ENSCHAG00000024480","ENSCHAG00000024480"
"352","ENSCHAG00000024522","ENSCHAG00000024522"
"353","ENSCHAG00000024526","ENSCHAG00000024526"
"354","ENSCHAG00000024639","ENSCHAG00000024639"
"355","ENSCHAG00000024670","ENSCHAG00000024670"
"356","ENSCHAG00000024674","ENSCHAG00000024674"
"357","ENSCHAG00000025243","ENSCHAG00000025243"
"358","ENSCHAG00000025249","ENSCHAG00000025249"
"359","ENSCHAG00000025250","ENSCHAG00000025250"
"360","ENSCHAG00000025760","ENSCHAG00000025760"
"361","ENSCHAG00000025791","ENSCHAG00000025791"
"362","ENSCHAG00000026042","ENSCHAG00000026042"
"363","ENSCHAG00000026588","ENSCHAG00000026588"
"364","ENSCHAG00000026597","ENSCHAG00000026597"
"365","ENSCHAG00000026599","ENSCHAG00000026599"
"366","ENSCHAG00000026601","ENSCHAG00000026601"
"367","ENSCHAG00000027666","ENSCHAG00000027666"
"369","HTR1B","ENSCHAG00000016315"
"370","JAZF1","ENSCHAG00000014005"
"371","LRRTM4","ENSCHAG00000018459"
"372","MAN1A1","ENSCHAG00000015286"
"377","OR10S1","ENSCHAG00000019408"
"378","PGF","ENSCHAG00000006545"
"379","PKHD1L1","ENSCHAG00000009149"
"382","PRDM12","ENSCHAG00000010752"
"384","RHOV","ENSCHAG00000019137"
"385","SUN1","ENSCHAG00000000998"
"389","TMEM252","ENSCHAG00000025238"
"390","U12","ENSCHAG00000002816"
"391","U4","ENSCHAG00000018944"
"392","U4","ENSCHAG00000019020"
"393","U4","ENSCHAG00000019021"
"394","U4","ENSCHAG00000019022"
"395","U4","ENSCHAG00000019023"
"396","U4","ENSCHAG00000019025"
"397","U4","ENSCHAG00000019028"
"398","U4","ENSCHAG00000019030"
"399","U4","ENSCHAG00000019032"
"400","U4","ENSCHAG00000019034"
"401","U4","ENSCHAG00000019036"
"402","U4","ENSCHAG00000019037"
"403","U4","ENSCHAG00000019041"
"404","U4","ENSCHAG00000019044"
"405","U4","ENSCHAG00000019046"
"406","U5","ENSCHAG00000018900"
"407","U5","ENSCHAG00000018902"
"408","U5","ENSCHAG00000018906"
"409","U5","ENSCHAG00000018914"
"410","U5","ENSCHAG00000018920"
"411","U5","ENSCHAG00000018922"
"412","U5","ENSCHAG00000018923"
"413","U5","ENSCHAG00000018927"
"414","U5","ENSCHAG00000018930"
"415","U5","ENSCHAG00000018932"
"416","U5","ENSCHAG00000018936"
"417","U6","ENSCHAG00000005131"
"418","ZFYVE21","ENSCHAG00000005344"
"422","abl1","ENSCHAG00000010052"
"426","acat2","ENSCHAG00000007921"
"427","acbd3","ENSCHAG00000008028"
"428","actr10","ENSCHAG00000006365"
"434","ak5l","ENSCHAG00000001908"
"435","akap12b","ENSCHAG00000005140"
"436","aldh18a1","ENSCHAG00000003449"
"443","alyref","ENSCHAG00000003444"
"446","angptl2b","ENSCHAG00000008718"
"449","ank1a","ENSCHAG00000001526"
"459","arf6a","ENSCHAG00000006253"
"460","arhgap33","ENSCHAG00000015594"
"462","arhgef37","ENSCHAG00000014629"
"463","ascl1a","ENSCHAG00000004363"
"464","atp1a2a","ENSCHAG00000008730"
"465","atp2b3a","ENSCHAG00000019863"
"475","atp5f1c","ENSCHAG00000014596"
"480","bag5","ENSCHAG00000005843"
"482","bahcc1b","ENSCHAG00000021207"
"483","bcl11aa","ENSCHAG00000009178"
"485","bicral","ENSCHAG00000021155"
"487","bnip3la","ENSCHAG00000018367"
"488","brms1","ENSCHAG00000026236"
"489","ca6","ENSCHAG00000027660"
"491","ca7","ENSCHAG00000021798"
"492","capslb","ENSCHAG00000023871"
"493","cbwd","ENSCHAG00000024950"
"502","ccl34a.3","ENSCHAG00000026591"
"505","cdc42se2","ENSCHAG00000001047"
"507","cdh16","ENSCHAG00000021788"
"508","chn2","ENSCHAG00000013577"
"509","cipcb","ENSCHAG00000006557"
"510","cmasa","ENSCHAG00000018948"
"511","cmtm4","ENSCHAG00000022048"
"512","coa6","ENSCHAG00000009656"
"513","coa8","ENSCHAG00000005829"
"514","cox4i1","ENSCHAG00000018019"
"516","cpvl","ENSCHAG00000013681"
"520","creb3l2","ENSCHAG00000010107"
"522","creb5b","ENSCHAG00000013853"
"524","csmd2","ENSCHAG00000003146"
"532","ddx54","ENSCHAG00000007106"
"541","dedd","ENSCHAG00000019829"
"542","dip2ca","ENSCHAG00000023650"
"552","dlk2","ENSCHAG00000008913"
"554","dnah2","ENSCHAG00000014576"
"555","dnajc5aa","ENSCHAG00000019166"
"556","dnase1l1l","ENSCHAG00000020727"
"557","dnph1","ENSCHAG00000009007"
"558","dock8","ENSCHAG00000019353"
"565","dusp22a","ENSCHAG00000018053"
"566","dync1li2","ENSCHAG00000021965"
"572","dyrk1b","ENSCHAG00000015932"
"574","ebf2","ENSCHAG00000000295"
"575","edf1","ENSCHAG00000003437"
"577","edn1","ENSCHAG00000002785"
"578","eif3f","ENSCHAG00000008779"
"584","elfn2a","ENSCHAG00000010880"
"585","emc8","ENSCHAG00000017994"
"586","emilin3a","ENSCHAG00000019781"
"587","eno1a","ENSCHAG00000027659"
"594","entpd5b","ENSCHAG00000006623"
"595","epha4a","ENSCHAG00000026105"
"605","etv2","ENSCHAG00000016286"
"606","exosc2","ENSCHAG00000010731"
"608","fabp11a","ENSCHAG00000008393"
"610","fam172a","ENSCHAG00000021542"
"612","fancc","ENSCHAG00000019095"
"614","fat3a","ENSCHAG00000013939"
"620","faua","ENSCHAG00000005189"
"621","filip1b","ENSCHAG00000016062"
"623","fkbp3","ENSCHAG00000005150"
"625","fli1b","ENSCHAG00000016142"
"630","fndc3bb","ENSCHAG00000023326"
"635","foxd5","ENSCHAG00000025090"
"636","fubp3","ENSCHAG00000010803"
"646","galt","ENSCHAG00000006639"
"647","gapvd1","ENSCHAG00000006232"
"654","gata3","ENSCHAG00000014525"
"655","ghsrb","ENSCHAG00000023319"
"656","gid8a","ENSCHAG00000019272"
"657","gins2","ENSCHAG00000017970"
"658","gpr157","ENSCHAG00000027665"
"659","gse1","ENSCHAG00000017820"
"664","hacl1","ENSCHAG00000012728"
"673","hebp2","ENSCHAG00000008010"
"676","hint1","ENSCHAG00000001132"
"677","hoxa11b","ENSCHAG00000014172"
"678","hoxa13b","ENSCHAG00000014169"
"679","igf1","ENSCHAG00000009555"
"684","igsf3","ENSCHAG00000024643"
"685","il7r","ENSCHAG00000023878"
"687","impg1a","ENSCHAG00000016231"
"689","ints3","ENSCHAG00000004494"
"691","irf8","ENSCHAG00000018062"
"693","itih2","ENSCHAG00000014784"
"703","itih5","ENSCHAG00000017519"
"704","kcnd3","ENSCHAG00000000783"
"707","kcnj8","ENSCHAG00000018873"
"709","kdm6ba","ENSCHAG00000015440"
"710","kif13a","ENSCHAG00000002991"
"719","kin","ENSCHAG00000014703"
"721","larp4b","ENSCHAG00000023580"
"723","lin52","ENSCHAG00000018858"
"726","lin9","ENSCHAG00000008069"
"730","lmbrd2b","ENSCHAG00000023656"
"735","lmx1bb","ENSCHAG00000007017"
"737","lnx1","ENSCHAG00000001104"
"739","lrfn4b","ENSCHAG00000026228"
"740","lrrc73","ENSCHAG00000008886"
"742","lyrm7","ENSCHAG00000001091"
"743","mad1l1","ENSCHAG00000004416"
"745","mcrip1","ENSCHAG00000003402"
"746","mea1","ENSCHAG00000009013"
"747","mei4","ENSCHAG00000016335"
"748","meis2a","ENSCHAG00000002554"
"757","mfng","ENSCHAG00000013718"
"758","mixl1","ENSCHAG00000008042"
"759","mrpl53","ENSCHAG00000008376"
"760","mvb12bb","ENSCHAG00000007010"
"761","myo5b","ENSCHAG00000024021"
"771","myo6a","ENSCHAG00000016112"
"781","nae1","ENSCHAG00000021824"
"789","ncoa4","ENSCHAG00000008809"
"791","ndufaf2","ENSCHAG00000025242"
"792","nfil3","ENSCHAG00000020043"
"793","nlgn2a","ENSCHAG00000015602"
"800","nlgn4xa","ENSCHAG00000014232"
"807","npr1a","ENSCHAG00000004202"
"808","nr2f1a","ENSCHAG00000021538"
"809","nt5e","ENSCHAG00000016354"
"818","nup37","ENSCHAG00000009289"
"826","odf2a","ENSCHAG00000023478"
"828","pah","ENSCHAG00000004474"
"837","papolg","ENSCHAG00000003904"
"847","parp1","ENSCHAG00000008512"
"852","parpbp","ENSCHAG00000009532"
"853","pcxb","ENSCHAG00000026054"
"860","pcyox1","ENSCHAG00000012204"
"861","pdia8","ENSCHAG00000004670"
"867","pex13","ENSCHAG00000003593"
"868","pgm5","ENSCHAG00000025097"
"872","pkn3","ENSCHAG00000013440"
"882","plcb3","ENSCHAG00000002669"
"889","pld1b","ENSCHAG00000019971"
"893","plpp7a","ENSCHAG00000003422"
"895","pomcb","ENSCHAG00000009641"
"896","pomt2","ENSCHAG00000017895"
"902","ppdpfa","ENSCHAG00000019122"
"903","ppox","ENSCHAG00000015727"
"906","ppp1r14bb","ENSCHAG00000026240"
"908","prkar1b","ENSCHAG00000001567"
"910","prkcbp1l","ENSCHAG00000020874"
"920","prnpb","ENSCHAG00000001684"
"921","prpf39","ENSCHAG00000005266"
"927","prph2a","ENSCHAG00000021145"
"928","psmc4","ENSCHAG00000016362"
"933","pycard","ENSCHAG00000016298"
"934","qsox2","ENSCHAG00000002949"
"939","ralgps1","ENSCHAG00000007191"
"946","rassf2b","ENSCHAG00000001666"
"947","rbm42","ENSCHAG00000015565"
"948","recql5","ENSCHAG00000003867"
"949","rel","ENSCHAG00000003607"
"951","rerea","ENSCHAG00000027649"
"954","robo1","ENSCHAG00000012245"
"964","robo2","ENSCHAG00000011709"
"974","ror2","ENSCHAG00000020052"
"975","rrad","ENSCHAG00000021776"
"976","samd10a","ENSCHAG00000019743"
"977","samd11","ENSCHAG00000027642"
"980","scfd2","ENSCHAG00000000822"
"984","scn1ba","ENSCHAG00000016344"
"986","scube3","ENSCHAG00000001573"
"996","sdk2b","ENSCHAG00000002282"
"1000","setb","ENSCHAG00000019128"
"1001","si:ch211-165i18.2","ENSCHAG00000012008"
"1002","si:ch211-189a15.5","ENSCHAG00000022095"
"1003","si:ch211-189k9.2","ENSCHAG00000003275"
"1007","si:ch211-225p5.8","ENSCHAG00000016304"
"1008","si:ch211-229n2.6","ENSCHAG00000019816"
"1009","si:ch211-258f14.2","ENSCHAG00000009993"
"1010","si:ch211-262n1.4","ENSCHAG00000001867"
"1011","si:ch73-22o12.1","ENSCHAG00000010900"
"1012","si:dkey-206f10.1","ENSCHAG00000009099"
"1017","si:dkey-237i9.1","ENSCHAG00000013772"
"1026","si:dkey-65b12.6","ENSCHAG00000015378"
"1027","si:dkey-70p6.1","ENSCHAG00000019324"
"1028","si:dkey-81j8.6","ENSCHAG00000001727"
"1030","si:zfos-1192g2.3","ENSCHAG00000014521"
"1031","slc13a4","ENSCHAG00000009672"
"1037","slc17a9a","ENSCHAG00000019175"
"1039","slc2a5","ENSCHAG00000027663"
"1046","slc38a10","ENSCHAG00000021219"
"1049","slc46a2","ENSCHAG00000001191"
"1051","slf1","ENSCHAG00000021561"
"1053","slit3","ENSCHAG00000014782"
"1063","smim15","ENSCHAG00000025240"
"1064","smpd5","ENSCHAG00000014528"
"1065","smyd3","ENSCHAG00000017656"
"1068","snx14","ENSCHAG00000016654"
"1078","spsb1","ENSCHAG00000027667"
"1079","sptan1","ENSCHAG00000019407"
"1089","sptlc1","ENSCHAG00000000610"
"1095","ssbp1","ENSCHAG00000010015"
"1097","surf2","ENSCHAG00000012159"
"1098","surf4","ENSCHAG00000012029"
"1102","sv2","ENSCHAG00000017710"
"1105","syk","ENSCHAG00000019937"
"1107","syn1","ENSCHAG00000005778"
"1115","sync","ENSCHAG00000006674"
"1116","taf3","ENSCHAG00000014551"
"1117","tbcc","ENSCHAG00000021149"
"1118","tbx5a","ENSCHAG00000007003"
"1120","tcf7l2","ENSCHAG00000005917"
"1121","tfb2m","ENSCHAG00000017853"
"1123","tfec","ENSCHAG00000001890"
"1126","th2","ENSCHAG00000007002"
"1134","tjap1","ENSCHAG00000008899"
"1135","tk2","ENSCHAG00000022068"
"1137","tmem110l","ENSCHAG00000017576"
"1138","tmem198b","ENSCHAG00000014979"
"1139","tmem88b","ENSCHAG00000015574"
"1141","tpd52","ENSCHAG00000008331"
"1143","tpd52l2a","ENSCHAG00000019134"
"1145","trap1","ENSCHAG00000001692"
"1147","trmt1","ENSCHAG00000013914"
"1154","ttll12","ENSCHAG00000001935"
"1157","uap1l1","ENSCHAG00000013164"
"1158","ubald1b","ENSCHAG00000001810"
"1159","uckl1a","ENSCHAG00000019345"
"1167","uncx4.1","ENSCHAG00000004583"
"1168","unm_hu7912","ENSCHAG00000006216"
"1169","upk1a","ENSCHAG00000015638"
"1171","vgll4l","ENSCHAG00000005733"
"1174","vipr2","ENSCHAG00000024695"
"1179","vsx2","ENSCHAG00000018950"
"1180","wdr34","ENSCHAG00000019172"
"1181","wnk1b","ENSCHAG00000025749"
"1183","wnt5b","ENSCHAG00000026035"
"1186","xpo1b","ENSCHAG00000002294"
"1191","yipf3","ENSCHAG00000008825"
"1193","ythdf1","ENSCHAG00000019306"
"1196","zbtb10","ENSCHAG00000008309"
"1198","zbtb34","ENSCHAG00000007135"
"1199","zdhhc12b","ENSCHAG00000013283"
"1201","zer1","ENSCHAG00000023015"
"1205","zfyve28","ENSCHAG00000006122"
"1208","zgc:100920","ENSCHAG00000019318"
"1209","zgc:113278","ENSCHAG00000023938"
"1211","zgc:154061","ENSCHAG00000002454"
"1212","zgc:162160","ENSCHAG00000015796"
"1214","zgc:162331","ENSCHAG00000009948"
"1215","zmynd11","ENSCHAG00000024539"
"1221","znf410","ENSCHAG00000006574"
"1223","znhit3","ENSCHAG00000022807"
