"","Gene_Name","Gene_ID"
"1488","zer1","ENSCHAG00000023015"
"1492","zfand4","ENSCHAG00000021130"
"1496","zgc:110319","ENSCHAG00000020522"
"1497","zgc:162339","ENSCHAG00000013383"
"1498","zgc:162608","ENSCHAG00000013019"
"1499","zgc:77375","ENSCHAG00000022429"
"1500","zgc:77739","ENSCHAG00000015252"
"1501","zgc:77752","ENSCHAG00000009109"
"1502","znf609b","ENSCHAG00000018202"
"1503","zswim8","ENSCHAG00000005956"
