pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pop,year
-37.26149860068197,-2.8641279439737435,-10.27377603040692,-12.686224314354844,23.17078196901651,3.5098979058361772,-0.8719200874339906,-0.9507612601994198,-1.9965283685438784,-0.5741814357335124,1.0561097161997419e-14,PWS,1991
-40.24813331498943,-4.304544204064485,-4.269667155851627,-4.985873871376949,-7.474456933091151,-15.444789210111043,2.480191271354803,-16.659165836813255,4.787397768736181,0.5642100887905948,1.0561097161997422e-14,PWS,1996
-41.04419832621737,-16.65601317773994,26.808786435429084,4.3762681255379885,4.1612144896995975,2.552124919555386,-0.8459559151598753,-0.13818142032826897,0.7031958605035331,-0.15875866440066835,1.0561097161997427e-14,PWS,2006
-37.131162111109816,-2.6052324651837053,-13.47891027790285,25.90841041052931,2.4570258656972905,2.1019403732345983,-1.0476219895343666,-0.5145759380249796,-1.642378245155854,-0.15250752431091083,1.0561097161997422e-14,PWS,2017
-42.035839168952116,-3.0097888360896827,-3.9625483814633884,-4.714262323519042,-6.405574416937453,-11.4195867723613,3.0736713201939416,20.235976584153892,0.49697885278915227,1.1282711919349724,1.0561097161997436e-14,SS,1996
-39.673872097998434,32.52494305810367,10.366452884077153,1.1567099708217226,0.9850913021425947,-0.19916308503563696,-0.8043018377407254,-0.8832021599359903,-1.8038711241963115,-0.6517210213636188,1.0561097161997427e-14,SS,2006
-40.988694351740534,-2.9079075703571786,-5.87479546652339,-8.56298674909704,-16.031625746408466,19.073163939360544,-1.8888414675947336,-1.4822709507416256,-0.9012531202510534,-0.29559306455350215,1.056109716199743e-14,SS,2017
70.31290334656181,-2.941949728206878,0.5329119020361234,-1.534792124339626,-3.0990584360842854,-4.892950388382881,-7.838074843247684,-1.1579278324051208,-16.54458161364907,-10.462887640925222,1.0561097161997438e-14,TB,1991
69.02580310930634,0.3748917128216343,0.2479145474452067,-0.367325716155306,0.0665285104925875,-0.4044837765129375,-8.359891542111976,-0.16951005991268098,-0.3523268655254043,19.930936179650622,1.0561097161997422e-14,TB,1996
70.23617027512617,0.6210260980358155,0.8062846306677339,0.8635594392939338,0.8870619227713338,3.6432109667158055,23.637744988288272,-0.7510280599067013,-0.7070243866190769,0.24323590000440554,1.0561097161997401e-14,TB,2006
68.80852124069528,1.768703056654483,-0.9026530875071355,0.5465171526598491,1.2830114727014732,1.4806351277013001,-7.534999897013597,2.4706469341141206,17.960391241911758,-9.571004009093139,1.0561097161997444e-14,TB,2017
