2	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748698.046850
2	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748997.021778
2	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748738.631657
2	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48749107.659027
2	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748722.213583
2	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48749027.946109
2	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748814.643767
2	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748702.060694
2	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48749017.027966
2	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748841.364216
3	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748698.046850
3	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748997.021778
3	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748738.631657
3	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48749107.659027
3	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748722.213583
3	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48749027.946109
3	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748814.643767
3	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748702.060694
3	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48749017.027966
3	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748841.364216
4	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748698.046850
4	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748997.021778
4	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748738.631657
4	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48749107.659027
4	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748722.213583
4	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48749027.946109
4	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748814.643767
4	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748702.060694
4	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48749017.027966
4	-49290520.479312	-49290520.292092	-49290520.274676	-49290520.952713	-49290520.155074	-49290520.26723	-49290520.292759	-49290520.620878	-49290520.323272	-49290520.270201	-49013160.044037	-49013173.022173	-49013152.956388	-49013144.941533	-49013140.834651	-49013136.02087	-49013466.151476	-49013157.780615	-49013136.9585	-49013168.994005	-48748841.364216
